Date,Shanghai Composite,ASX 200,BSE Sensex,Dow Jones,CAC 40,FTSE 100,DAX,S&P 500,Hang Seng,NASDAQ,Nikkei 225
1984-08-03,,,,,,1065.0,,162.35000610351562,,246.24000549316406,10233.6103515625
1984-08-06,,,,,,1061.4000244140625,,162.60000610351562,,249.27000427246094,10431.08984375
1984-08-07,,,,,,1068.699951171875,,162.72000122070312,,249.08999633789062,10313.6298828125
1984-08-08,,,,,,1080.699951171875,,161.75,,248.02000427246094,10247.1201171875
1984-08-09,,,,,,1070.4000244140625,,165.5399932861328,,250.3300018310547,10290.3603515625
1984-08-10,,,,,,1095.699951171875,,165.4199981689453,,252.42999267578125,10375.9296875
1984-08-13,,,,,,1084.0999755859375,,165.42999267578125,,251.35000610351562,10389.6201171875
1984-08-14,,,,,,1091.800048828125,,164.4199981689453,,250.6300048828125,10360.919921875
1984-08-15,,,,,,1082.9000244140625,,162.8000030517578,,249.6999969482422,10441.5
1984-08-16,,,,,,1075.5999755859375,,163.77000427246094,,250.3300018310547,10418.240234375
1984-08-17,,,,,,1078.0,,164.13999938964844,,250.3699951171875,10449.48046875
1984-08-20,,,,,,1074.4000244140625,,164.94000244140625,,250.22000122070312,10533.349609375
1984-08-21,,,,,,1082.4000244140625,,167.8300018310547,,253.3300018310547,10485.9697265625
1984-08-22,,,,,,1090.199951171875,,167.05999755859375,,253.86000061035156,10538.3203125
1984-08-23,,,,,,1081.0999755859375,,167.1199951171875,,254.1199951171875,10545.5498046875
1984-08-24,,,,,,1087.199951171875,,167.50999450683594,,254.77999877929688,10554.08984375
1984-08-27,,,,,,,,166.44000244140625,,253.2899932861328,10568.7197265625
1984-08-28,,,,,,1082.300048828125,,167.39999389648438,,254.3699951171875,10575.1904296875
1984-08-29,,,,,,1096.0,,167.08999633789062,,254.80999755859375,10579.8896484375
1984-08-30,,,,,,1101.9000244140625,,166.60000610351562,,254.55999755859375,10586.26953125
1984-08-31,,,,,,1103.9000244140625,,166.67999267578125,,254.63999938964844,10584.2001953125
1984-09-03,,,,,,1105.300048828125,,,,,10630.080078125
1984-09-04,,,,,,1083.699951171875,,164.8800048828125,,251.38999938964844,10609.5302734375
1984-09-05,,,,,,1082.5999755859375,,164.2899932861328,,250.61000061035156,10545.5498046875
1984-09-06,,,,,,1095.300048828125,,165.64999389648438,,252.22000122070312,10458.490234375
1984-09-07,,,,,,1099.300048828125,,164.3699951171875,,251.67999267578125,10500.7001953125
1984-09-10,,,,,,1091.5999755859375,,164.25999450683594,,250.52999877929688,10471.5302734375
1984-09-11,,,,,,1103.0999755859375,,164.4499969482422,,251.8000030517578,10493.099609375
1984-09-12,,,,,,1103.5,,164.67999267578125,,251.4499969482422,10533.5400390625
1984-09-13,,,,,,1105.300048828125,,167.94000244140625,,253.33999633789062,10578.759765625
1984-09-14,,,,,,1109.5999755859375,,168.77999877929688,,255.60000610351562,10621.5400390625
1984-09-17,,,,,,1110.5,,168.8699951171875,,255.38999938964844,10636.3603515625
1984-09-18,,,,,,1109.9000244140625,,167.64999389648438,,253.99000549316406,10559.150390625
1984-09-19,,,,,,1125.199951171875,,166.94000244140625,,253.00999450683594,10552.2998046875
1984-09-20,,,,,,1129.300048828125,,167.47000122070312,,253.1300048828125,10521.33984375
1984-09-21,,,,,,1127.0,,165.6699981689453,,252.67999267578125,10505.1103515625
1984-09-24,,,,,,1122.0999755859375,,165.27999877929688,,250.8000030517578,
1984-09-25,,,,,,1124.9000244140625,,165.6199951171875,,250.00999450683594,10604.83984375
1984-09-26,,,,,,1135.5,,166.27999877929688,,250.22999572753906,10620.0595703125
1984-09-27,,,,,,1144.0999755859375,,166.9600067138672,,250.2899932861328,10643.8701171875
1984-09-28,,,,,,1140.300048828125,,166.10000610351562,,249.94000244140625,10649.25
1984-10-01,,,,,,1127.699951171875,,164.6199951171875,,247.86000061035156,10653.7900390625
1984-10-02,,,,,,1119.199951171875,,163.58999633789062,,246.10000610351562,10540.0498046875
1984-10-03,,,,,,1122.0999755859375,,162.44000244140625,,244.80999755859375,10587.3798828125
1984-10-04,,,,,,1127.5,,162.9199981689453,,245.1999969482422,10642.0703125
1984-10-05,,,,,,1135.199951171875,,162.67999267578125,,245.4600067138672,10737.580078125
1984-10-08,,,,,,1139.0,,162.1300048828125,,244.55999755859375,10676.9296875
1984-10-09,,,,,,1136.5999755859375,,161.6699981689453,,244.08999633789062,10668.7099609375
1984-10-10,,,,,,1136.5,,162.11000061035156,,243.2899932861328,
1984-10-11,,,,,,1141.300048828125,,162.77999877929688,,244.6999969482422,10696.8603515625
1984-10-12,,,,,,1143.699951171875,,164.17999267578125,,246.1999969482422,10684.580078125
1984-10-15,,,,,,1146.0,,165.77000427246094,,247.6999969482422,10780.1796875
1984-10-16,,,,,,1124.300048828125,,164.77999877929688,,247.3000030517578,10757.8896484375
1984-10-17,,,,,,1099.800048828125,,164.13999938964844,,247.10000610351562,10742.8701171875
1984-10-18,,,,,,1088.9000244140625,,168.10000610351562,,249.8000030517578,10759.8701171875
1984-10-19,,,,,,1111.300048828125,,167.9600067138672,,251.1999969482422,10845.169921875
1984-10-22,,,,,,1115.4000244140625,,167.36000061035156,,250.60000610351562,11077.83984375
1984-10-23,,,,,,1128.300048828125,,167.08999633789062,,250.60000610351562,11029.9501953125
1984-10-24,,,,,,1125.4000244140625,,167.1999969482422,,250.8000030517578,11178.6298828125
1984-10-25,,,,,,1130.0999755859375,,166.30999755859375,,249.0,11151.51953125
1984-10-26,,,,,,1130.5,,165.2899932861328,,247.39999389648438,11155.01953125
1984-10-29,,,,,,1136.0999755859375,,164.77999877929688,,246.5,11176.9296875
1984-10-30,,,,,,1145.199951171875,,166.83999633789062,,247.5,11171.5498046875
1984-10-31,,,,,,1151.0,,166.08999633789062,,247.0,11252.98046875
1984-11-01,,,,,,1158.4000244140625,,167.49000549316406,,248.0,11169.5595703125
1984-11-02,,,,,,1168.5999755859375,,167.4199981689453,,248.0,11249.9501953125
1984-11-05,,,,,,1163.0999755859375,,168.5800018310547,,248.39999389648438,11374.080078125
1984-11-06,,,,,,1161.4000244140625,,170.41000366210938,,250.5,11297.66015625
1984-11-07,,,,,,1157.300048828125,,169.1699981689453,,249.8000030517578,11178.5400390625
1984-11-08,,,,,,1158.300048828125,,168.67999267578125,,249.5,11166.919921875
1984-11-09,,,,,,1164.199951171875,,167.60000610351562,,249.5,11239.2802734375
1984-11-12,,,,,,1175.0999755859375,,167.36000061035156,,249.3000030517578,11235.1201171875
1984-11-13,,,,,,1183.699951171875,,165.97000122070312,,247.8000030517578,11265.16015625
1984-11-14,,,,,,1181.5,,165.99000549316406,,247.0,11320.900390625
1984-11-15,,,,,,1164.9000244140625,,165.88999938964844,,246.0,11301.6201171875
1984-11-16,,,,,,1173.5,,164.10000610351562,,245.10000610351562,11271.4501953125
1984-11-19,,,,,,1167.4000244140625,,163.08999633789062,,242.89999389648438,11284.2099609375
1984-11-20,,,,,,1159.0999755859375,,164.17999267578125,,243.1999969482422,11256.98046875
1984-11-21,,,,,,1166.800048828125,,164.50999450683594,,243.0,11249.6904296875
1984-11-22,,,,,,1158.199951171875,,,,,11207.7001953125
1984-11-23,,,,,,1158.800048828125,,166.9199981689453,,245.3000030517578,
1984-11-26,,,,,,1172.300048828125,,165.5500030517578,,244.89999389648438,11162.9599609375
1984-11-27,,,,,,1178.0,,166.2899932861328,,252.3000030517578,11184.1201171875
1984-11-28,,,,,,1187.5,,165.02000427246094,,250.6999969482422,11248.080078125
1984-11-29,,,,,,1187.9000244140625,,163.91000366210938,,243.5,11366.6396484375
1984-11-30,,,,,,1181.300048828125,,163.5800018310547,,242.39999389648438,11428.900390625
1984-12-03,,,,,,1191.699951171875,,162.82000732421875,,240.89999389648438,11513.580078125
1984-12-04,,,,,,1183.800048828125,,163.3800048828125,,240.8000030517578,11577.4404296875
1984-12-05,,,,,,1182.9000244140625,,162.10000610351562,,238.6999969482422,11543.1904296875
1984-12-06,,,,,,1175.800048828125,,162.75999450683594,,238.89999389648438,11559.83984375
1984-12-07,,,,,,1190.0999755859375,,162.25999450683594,,239.3000030517578,11466.9296875
1984-12-10,,,,,,1197.9000244140625,,162.8300018310547,,250.1999969482422,11316.8701171875
1984-12-11,,,,,,1198.5999755859375,,163.07000732421875,,238.8000030517578,11250.830078125
1984-12-12,,,,,,1190.699951171875,,162.6300048828125,,238.5,11382.33984375
1984-12-13,,,,,,1196.699951171875,,161.80999755859375,,238.10000610351562,11340.0498046875
1984-12-14,,,,,,1204.800048828125,,162.69000244140625,,239.0,11419.150390625
1984-12-17,,,,,,1212.5,,163.61000061035156,,238.5,11455.669921875
1984-12-18,,,,,,1216.199951171875,,168.11000061035156,,243.3000030517578,11460.2099609375
1984-12-19,,,,,,1220.5999755859375,,167.16000366210938,,245.39999389648438,11558.4296875
1984-12-20,,,,,,1207.199951171875,,166.3800048828125,,244.5,11514.150390625
1984-12-21,,,,,,1204.699951171875,,165.50999450683594,,244.8000030517578,11474.3095703125
1984-12-24,,,,,,1205.199951171875,,166.75999450683594,,245.8000030517578,11439.8701171875
1984-12-25,,,,,,,,,,,11492.2900390625
1984-12-26,,,,,,,,166.47000122070312,,246.60000610351562,11494.58984375
1984-12-27,,,,,,1210.9000244140625,,165.75,,245.39999389648438,11513.5703125
1984-12-28,,,,,,1225.5999755859375,,166.25999450683594,,245.89999389648438,11542.599609375
1984-12-31,,,,,,1232.199951171875,,167.24000549316406,,247.10000610351562,
1985-01-02,,,,,,1220.0,,165.3699951171875,,245.89999389648438,11543.0
1985-01-03,,,,,,1206.0999755859375,,164.57000732421875,,246.39999389648438,
1985-01-04,,,,,,1214.5999755859375,,163.67999267578125,,246.10000610351562,11558.0595703125
1985-01-07,,,,,,1229.0,,164.24000549316406,,245.89999389648438,11575.51953125
1985-01-08,,,,,,1243.5,,163.99000549316406,,246.0,11679.7900390625
1985-01-09,,,,,,1259.199951171875,,165.17999267578125,,247.3000030517578,11763.5703125
1985-01-10,,,,,,1261.0,,168.30999755859375,,250.6999969482422,11824.3798828125
1985-01-11,,,,,,1248.5999755859375,,167.91000366210938,,252.1999969482422,11812.240234375
1985-01-14,,,,,,1220.5,,170.50999450683594,,255.5,11823.91015625
1985-01-15,,,,,,1233.199951171875,,170.80999755859375,,257.79998779296875,
1985-01-16,,,,,,1254.0999755859375,,171.19000244140625,,260.20001220703125,11933.01953125
1985-01-17,,,,,,1260.4000244140625,,170.72999572753906,,261.20001220703125,11887.1904296875
1985-01-18,,,,,,1277.9000244140625,,171.32000732421875,,263.1000061035156,11910.0595703125
1985-01-21,,,,,,1279.0,,175.22999572753906,,266.3999938964844,11964.51953125
1985-01-22,,,,,,1305.699951171875,,175.47999572753906,,268.3999938964844,11868.1201171875
1985-01-23,,,,,,1283.699951171875,,177.3000030517578,,270.70001220703125,11859.009765625
1985-01-24,,,,,,1274.699951171875,,176.7100067138672,,272.29998779296875,11856.3603515625
1985-01-25,,,,,,1288.0,,177.35000610351562,,274.0,11785.099609375
1985-01-28,,,,,,1265.800048828125,,177.39999389648438,,275.0,11798.8603515625
1985-01-29,,,,,,1249.300048828125,,179.17999267578125,,276.20001220703125,11843.0703125
1985-01-30,,,,,,1277.300048828125,,179.38999938964844,,278.6000061035156,11960.6298828125
1985-01-31,,,,,,1280.800048828125,,179.6300048828125,,278.70001220703125,11992.3095703125
1985-02-01,,,,,,1272.5999755859375,,178.6300048828125,,278.3999938964844,11946.9599609375
1985-02-04,,,,,,1268.199951171875,,180.35000610351562,,280.79998779296875,11891.080078125
1985-02-05,,,,,,1289.0999755859375,,180.61000061035156,,282.6000061035156,11823.4296875
1985-02-06,,,,,,1289.5,,180.42999267578125,,284.5,11867.169921875
1985-02-07,,,,,,1296.300048828125,,181.82000732421875,,287.1000061035156,11940.7998046875
1985-02-08,,,,,,1295.300048828125,,182.19000244140625,,288.3999938964844,12009.009765625
1985-02-11,,,,,,1297.5,,180.50999450683594,,287.3999938964844,
1985-02-12,,,,,,1273.0,,180.55999755859375,,286.6000061035156,12027.8896484375
1985-02-13,,,,,,1282.0,,183.35000610351562,,288.29998779296875,12025.7099609375
1985-02-14,,,,,,1289.800048828125,,182.41000366210938,,288.3999938964844,12081.6904296875
1985-02-15,,,,,,1281.5,,181.60000610351562,,287.70001220703125,12148.2900390625
1985-02-18,,,,,,1268.699951171875,,,,,12149.150390625
1985-02-19,,,,,,1275.9000244140625,,181.3300018310547,,286.8999938964844,12156.6396484375
1985-02-20,,,,,,1275.800048828125,,181.17999267578125,,287.29998779296875,12152.3701171875
1985-02-21,,,,,,1279.0999755859375,,180.19000244140625,,287.0,12128.4599609375
1985-02-22,,,,,,1268.9000244140625,,179.36000061035156,,286.20001220703125,12147.0595703125
1985-02-25,,,,,,1259.4000244140625,,179.22999572753906,,284.0,12201.0400390625
1985-02-26,,,,,,1259.5,,181.1699981689453,,285.0,12194.9697265625
1985-02-27,,,,,,1258.800048828125,,180.7100067138672,,284.1000061035156,12287.3798828125
1985-02-28,,,,,,1259.699951171875,,181.17999267578125,,284.20001220703125,12321.919921875
1985-03-01,,,,,,1250.800048828125,,183.22999572753906,,287.20001220703125,12412.1396484375
1985-03-04,,,,,,1265.699951171875,,182.05999755859375,,287.1000061035156,12509.009765625
1985-03-05,,,,,,1274.9000244140625,,182.22999572753906,,287.1000061035156,12476.3798828125
1985-03-06,,,,,,1285.4000244140625,,180.64999389648438,,285.5,12498.669921875
1985-03-07,,,,,,1285.800048828125,,179.50999450683594,,283.20001220703125,12414.7998046875
1985-03-08,,,,,,1288.5999755859375,,179.10000610351562,,282.3999938964844,12347.5302734375
1985-03-11,,,,,,1290.800048828125,,178.7899932861328,,281.20001220703125,12263.849609375
1985-03-12,,,,,,1300.0,,179.66000366210938,,281.3999938964844,12296.8701171875
1985-03-13,,,,,,1295.199951171875,,178.19000244140625,,278.20001220703125,12419.259765625
1985-03-14,,,,,,1299.699951171875,,177.83999633789062,,277.5,12405.0302734375
1985-03-15,,,,,,1309.9000244140625,,176.52999877929688,,278.0,12468.0302734375
1985-03-18,,,,,,1300.300048828125,,176.8800048828125,,277.1000061035156,12506.6396484375
1985-03-19,,,,,,1304.5,,179.5399932861328,,278.8999938964844,12477.990234375
1985-03-20,,,,,,1307.199951171875,,179.0800018310547,,278.79998779296875,12541.3701171875
1985-03-21,,,,,,1300.699951171875,,179.35000610351562,,279.0,
1985-03-22,,,,,,1302.9000244140625,,179.0399932861328,,278.8999938964844,12542.599609375
1985-03-25,,,,,,1297.800048828125,,177.97000122070312,,276.29998779296875,12493.259765625
1985-03-26,,,,,,1290.4000244140625,,178.42999267578125,,276.20001220703125,12486.150390625
1985-03-27,,,,,,1288.0,,179.5399932861328,,277.6000061035156,12550.8203125
1985-03-28,,,,,,1287.0999755859375,,179.5399932861328,,278.20001220703125,12604.01953125
1985-03-29,,,,,,1277.0,,180.66000366210938,,279.20001220703125,12580.759765625
1985-04-01,,,,,,1278.300048828125,,181.27000427246094,,280.29998779296875,12677.150390625
1985-04-02,,,,,,1286.800048828125,,180.52999877929688,,279.70001220703125,12629.8603515625
1985-04-03,,,,,,1274.800048828125,,179.11000061035156,,277.8999938964844,12683.259765625
1985-04-04,,,,,,1278.5,,179.02999877929688,,277.3999938964844,12627.099609375
1985-04-05,,,,,,,,,,,12544.240234375
1985-04-08,,,,,,,,178.02999877929688,,276.5,12635.9599609375
1985-04-09,,,,,,1270.199951171875,,178.2100067138672,,276.6000061035156,12630.4296875
1985-04-10,,,,,,1273.0999755859375,,179.4199981689453,,278.79998779296875,12601.9296875
1985-04-11,,,,,,1269.300048828125,,180.19000244140625,,280.1000061035156,12573.7998046875
1985-04-12,,,,,,1275.800048828125,,180.5399932861328,,280.6000061035156,12588.009765625
1985-04-15,,,,,,1288.5,,180.9199981689453,,281.1000061035156,12552.73046875
1985-04-16,,,,,,1290.800048828125,,181.1999969482422,,282.29998779296875,12207.2802734375
1985-04-17,,,,,,1304.0,,181.67999267578125,,283.29998779296875,12302.0595703125
1985-04-18,,,,,,1305.5,,180.83999633789062,,283.1000061035156,12052.8203125
1985-04-19,,,,,,1299.699951171875,,181.11000061035156,,282.79998779296875,12114.7998046875
1985-04-22,,,,,,1294.9000244140625,,180.6999969482422,,281.79998779296875,12179.919921875
1985-04-23,,,,,,1284.9000244140625,,181.8800048828125,,282.6000061035156,12124.1396484375
1985-04-24,,,,,,1285.699951171875,,182.25999450683594,,283.1000061035156,12217.76953125
1985-04-25,,,,,,1289.5,,183.42999267578125,,284.0,12333.8701171875
1985-04-26,,,,,,1295.300048828125,,182.17999267578125,,284.1000061035156,12405.099609375
1985-04-29,,,,,,1292.9000244140625,,180.6300048828125,,282.1000061035156,
1985-04-30,,,,,,1291.0,,179.8300018310547,,280.6000061035156,12426.2900390625
1985-05-01,,,,,,1301.5,,178.3699951171875,,279.6000061035156,12456.650390625
1985-05-02,,,,,,1309.0999755859375,,179.00999450683594,,279.0,12451.7900390625
1985-05-03,,,,,,1310.9000244140625,,180.0800018310547,,280.29998779296875,
1985-05-06,,,,,,,,179.99000549316406,,279.8999938964844,
1985-05-07,,,,,,1305.5,,180.75999450683594,,280.8999938964844,12506.2998046875
1985-05-08,,,,,,1307.9000244140625,,180.6199951171875,,281.1000061035156,12521.2001953125
1985-05-09,,,,,,1306.300048828125,,181.9199981689453,,283.29998779296875,12474.509765625
1985-05-10,,,,,,1315.800048828125,,184.27999877929688,,287.5,12527.3095703125
1985-05-13,,,,,,1333.0,,184.61000061035156,,288.1000061035156,12541.5302734375
1985-05-14,,,,,,1326.5,,183.8699951171875,,287.70001220703125,12504.2001953125
1985-05-15,,,,,,1342.4000244140625,,184.5399932861328,,288.5,12358.0302734375
1985-05-16,,,,,,1344.199951171875,,185.66000366210938,,289.79998779296875,12369.2998046875
1985-05-17,,,,,,1327.4000244140625,,187.4199981689453,,291.70001220703125,12419.990234375
1985-05-20,,,,,,1330.800048828125,,189.72000122070312,,294.5,12559.099609375
1985-05-21,,,,,,1334.0999755859375,,189.63999938964844,,293.8999938964844,12650.3701171875
1985-05-22,,,,,,1333.800048828125,,188.55999755859375,,293.0,12673.5703125
1985-05-23,,,,,,1325.300048828125,,187.60000610351562,,292.20001220703125,12649.1298828125
1985-05-24,,,,,,1313.800048828125,,188.2899932861328,,292.1000061035156,12593.849609375
1985-05-27,,,,,,,,,,,12642.73046875
1985-05-28,,,,,,1317.4000244140625,,187.86000061035156,,290.8999938964844,12694.9296875
1985-05-29,,,,,,1312.0,,187.67999267578125,,290.6000061035156,12767.169921875
1985-05-30,,,,,,1314.699951171875,,187.75,,289.8999938964844,12790.26953125
1985-05-31,,,,,,1313.0,,189.5500030517578,,290.79998779296875,12758.4599609375
1985-06-03,,,,,,1324.5999755859375,,189.32000732421875,,290.6000061035156,12473.41015625
1985-06-04,,,,,,1336.5999755859375,,190.0399932861328,,291.0,12583.3095703125
1985-06-05,,,,,,1335.9000244140625,,190.16000366210938,,291.79998779296875,12693.2099609375
1985-06-06,,,,,,1322.0,,191.05999755859375,,291.8999938964844,12716.1103515625
1985-06-07,,,,,,1310.5999755859375,,189.67999267578125,,291.0,12716.58984375
1985-06-10,,,,,,1299.5999755859375,,189.50999450683594,,290.70001220703125,12683.33984375
1985-06-11,,,,,,1308.0999755859375,,189.0399932861328,,290.5,12758.9296875
1985-06-12,,,,,,1291.4000244140625,,187.61000061035156,,289.70001220703125,12748.009765625
1985-06-13,,,,,,1278.9000244140625,,185.3300018310547,,286.8999938964844,12717.16015625
1985-06-14,,,,,,1275.5,,187.10000610351562,,288.0,12685.25
1985-06-17,,,,,,1284.4000244140625,,186.52999877929688,,287.3999938964844,12769.2802734375
1985-06-18,,,,,,1284.0,,187.33999633789062,,287.8999938964844,12741.1103515625
1985-06-19,,,,,,1284.0999755859375,,186.6300048828125,,288.20001220703125,12773.58984375
1985-06-20,,,,,,1276.300048828125,,186.72999572753906,,287.3999938964844,12677.9697265625
1985-06-21,,,,,,1262.0,,189.61000061035156,,288.70001220703125,12634.759765625
1985-06-24,,,,,,1266.5999755859375,,189.14999389648438,,290.0,12765.9296875
1985-06-25,,,,,,1248.300048828125,,189.74000549316406,,292.29998779296875,12837.01953125
1985-06-26,,,,,,1236.5,,190.05999755859375,,293.3999938964844,12910.2900390625
1985-06-27,,,,,,1234.300048828125,,191.22999572753906,,295.29998779296875,12841.599609375
1985-06-28,,,,,,1234.9000244140625,,191.85000610351562,,296.20001220703125,12882.08984375
1985-07-01,,,,,,1246.800048828125,,192.42999267578125,,296.5,12919.0302734375
1985-07-02,,,,,,1250.800048828125,,192.00999450683594,,296.8999938964844,12913.75
1985-07-03,,,,,,1239.300048828125,,191.4499969482422,,297.29998779296875,12924.2998046875
1985-07-04,,,,,,1249.0999755859375,,,,,12969.58984375
1985-07-05,,,,,,1260.0,,192.52000427246094,,298.6000061035156,12963.349609375
1985-07-08,,,,,,1258.199951171875,,191.92999267578125,,297.79998779296875,13029.650390625
1985-07-09,,,,,,1239.5999755859375,,191.0500030517578,,297.20001220703125,13021.009765625
1985-07-10,,,,,,1230.4000244140625,,192.3699951171875,,298.5,13012.08984375
1985-07-11,,,,,,1238.4000244140625,,192.94000244140625,,300.5,12858.099609375
1985-07-12,,,,,,1230.800048828125,,193.2899932861328,,302.3999938964844,12839.490234375
1985-07-15,,,,,,1243.5999755859375,,192.72000122070312,,303.0,12598.76953125
1985-07-16,,,,,,1239.5,,194.72000122070312,,305.20001220703125,12698.259765625
1985-07-17,,,,,,1247.300048828125,,195.64999389648438,,307.79998779296875,12846.490234375
1985-07-18,,,,,,1248.5999755859375,,194.3800048828125,,306.8999938964844,12852.5400390625
1985-07-19,,,,,,1252.5,,195.1300048828125,,307.79998779296875,12788.5400390625
1985-07-22,,,,,,1241.0999755859375,,194.35000610351562,,306.79998779296875,12771.66015625
1985-07-23,,,,,,1233.0999755859375,,192.5500030517578,,306.20001220703125,12762.830078125
1985-07-24,,,,,,1236.199951171875,,191.5800018310547,,303.70001220703125,12777.0302734375
1985-07-25,,,,,,1221.699951171875,,192.05999755859375,,304.3999938964844,12647.0302734375
1985-07-26,,,,,,1239.699951171875,,192.39999389648438,,304.6000061035156,12648.08984375
1985-07-29,,,,,,1248.9000244140625,,189.60000610351562,,300.8999938964844,12591.419921875
1985-07-30,,,,,,1252.300048828125,,189.92999267578125,,300.6000061035156,12269.8896484375
1985-07-31,,,,,,1261.699951171875,,190.9199981689453,,301.29998779296875,12232.26953125
1985-08-01,,,,,,1287.199951171875,,192.11000061035156,,304.0,12538.33984375
1985-08-02,,,,,,1280.4000244140625,,191.47999572753906,,304.5,12525.9599609375
1985-08-05,,,,,,1271.800048828125,,190.6199951171875,,302.1000061035156,12450.6201171875
1985-08-06,,,,,,1287.5,,187.92999267578125,,300.20001220703125,12437.2802734375
1985-08-07,,,,,,1286.5999755859375,,187.67999267578125,,298.20001220703125,12421.150390625
1985-08-08,,,,,,1286.0,,188.9499969482422,,298.70001220703125,12386.0302734375
1985-08-09,,,,,,1286.300048828125,,188.32000732421875,,299.1000061035156,12401.1904296875
1985-08-12,,,,,,1288.0999755859375,,187.6300048828125,,298.29998779296875,12372.8798828125
1985-08-13,,,,,,1285.0999755859375,,187.3000030517578,,297.0,12326.7099609375
1985-08-14,,,,,,1293.0999755859375,,187.41000366210938,,297.6000061035156,12419.6396484375
1985-08-15,,,,,,1302.199951171875,,187.25999450683594,,297.6000061035156,12484.01953125
1985-08-16,,,,,,1299.0999755859375,,186.10000610351562,,296.5,12583.080078125
1985-08-19,,,,,,1294.9000244140625,,186.3800048828125,,295.6000061035156,12640.0498046875
1985-08-20,,,,,,1307.0999755859375,,188.0800018310547,,296.3999938964844,12634.0498046875
1985-08-21,,,,,,1313.9000244140625,,189.16000366210938,,297.70001220703125,12704.8095703125
1985-08-22,,,,,,1309.699951171875,,187.36000061035156,,296.8999938964844,12734.0498046875
1985-08-23,,,,,,1313.5,,187.1699981689453,,296.70001220703125,12691.41015625
1985-08-26,,,,,,,,187.30999755859375,,296.29998779296875,12651.76953125
1985-08-27,,,,,,1310.800048828125,,188.10000610351562,,296.0,12691.41015625
1985-08-28,,,,,,1308.199951171875,,188.8300018310547,,297.0,12685.5
1985-08-29,,,,,,1323.9000244140625,,188.92999267578125,,297.29998779296875,12728.7998046875
1985-08-30,,,,,,1340.800048828125,,188.6300048828125,,297.70001220703125,12713.150390625
1985-09-02,,,,,,1340.300048828125,,,,,12726.6396484375
1985-09-03,,,,,,1335.5,,187.91000366210938,,296.6000061035156,12630.9599609375
1985-09-04,,,,,,1326.699951171875,,187.3699951171875,,295.6000061035156,12529.4697265625
1985-09-05,,,,,,1322.0,,187.27000427246094,,295.29998779296875,12491.7998046875
1985-09-06,,,,,,1332.199951171875,,188.24000549316406,,296.20001220703125,12453.849609375
1985-09-09,,,,,,1329.300048828125,,188.25,,296.1000061035156,12455.7197265625
1985-09-10,,,,,,1311.4000244140625,,186.89999389648438,,294.5,12519.5400390625
1985-09-11,,,,,,1302.199951171875,,185.02999877929688,,291.3999938964844,12625.25
1985-09-12,,,,,,1313.300048828125,,183.69000244140625,,289.8999938964844,12603.0400390625
1985-09-13,,,,,,1308.800048828125,,182.91000366210938,,287.20001220703125,12585.7001953125
1985-09-16,,,,,,1300.199951171875,,182.8800048828125,,285.3999938964844,
1985-09-17,,,,,,1296.0,,181.36000061035156,,281.1000061035156,12591.509765625
1985-09-18,,,,,,1294.800048828125,,181.7100067138672,,281.0,12529.66015625
1985-09-19,,,,,,1306.800048828125,,183.38999938964844,,283.6000061035156,12564.990234375
1985-09-20,,,,,,1298.699951171875,,182.0500030517578,,284.3999938964844,12666.9501953125
1985-09-23,,,,,,1292.0999755859375,,184.3000030517578,,286.1000061035156,
1985-09-24,,,,,,1280.0999755859375,,182.6199951171875,,284.1000061035156,12755.599609375
1985-09-25,,,,,,1275.199951171875,,180.66000366210938,,281.79998779296875,12704.8095703125
1985-09-26,,,,,,1270.800048828125,,181.2899932861328,,280.20001220703125,12689.5
1985-09-27,,,,,,1280.699951171875,,,,,12639.0
1985-09-30,,,,,,1290.0,,182.0800018310547,,280.29998779296875,12700.1103515625
1985-10-01,,,,,,1296.0,,185.07000732421875,,281.79998779296875,12685.3603515625
1985-10-02,,,,,,1305.4000244140625,,184.05999755859375,,281.20001220703125,12720.5
1985-10-03,,,,,,1305.300048828125,,184.36000061035156,,281.3999938964844,12700.8603515625
1985-10-04,,,,,,1313.0,,183.22000122070312,,280.5,12713.830078125
1985-10-07,,,,,,1306.9000244140625,,181.8699951171875,,278.29998779296875,12792.0
1985-10-08,,,,,,1303.300048828125,,181.8699951171875,,277.0,12835.2099609375
1985-10-09,,,,,,1308.0999755859375,,182.52000427246094,,278.29998779296875,12857.2001953125
1985-10-10,,,,,,1314.0999755859375,,182.77999877929688,,279.3999938964844,
1985-10-11,,,,,,1322.300048828125,,184.27999877929688,,281.79998779296875,12949.919921875
1985-10-14,,,,,,1321.0999755859375,,186.3699951171875,,284.29998779296875,13017.2900390625
1985-10-15,,,,,,1320.9000244140625,,186.0800018310547,,285.0,13055.51953125
1985-10-16,,,,,,1326.199951171875,,187.97999572753906,,286.70001220703125,13036.5595703125
1985-10-17,,,,,,1335.699951171875,,187.66000366210938,,288.29998779296875,13021.1396484375
1985-10-18,,,,,,1341.199951171875,,187.0399932861328,,288.3999938964844,12973.2197265625
1985-10-21,,,,,,1340.300048828125,,186.9600067138672,,287.70001220703125,13023.2099609375
1985-10-22,,,,,,1331.5,,188.0399932861328,,288.5,13001.6904296875
1985-10-23,,,,,,1346.4000244140625,,189.08999633789062,,289.79998779296875,12946.5302734375
1985-10-24,,,,,,1349.5999755859375,,188.5,,290.6000061035156,12969.080078125
