time,open,high,low,close
1464228000,611.88,613.37,604.34003,604.34003
1464314400,604.35999,609.94,603.22998,608.10999
1464573600,609.97998,615.52002,608.46002,614.5
1464660000,616.21997,621.14001,614.67999,618.44
1464746400,618.17999,620.23999,616.33002,619.85999
1464832800,619.19,624.52002,618.38,623.37
1464919200,623.21002,625.19,621.62,621.88
1465178400,621.09003,624.54999,616.97998,620.04999
1465264800,622.40002,624.69,620.04999,624.65002
1465351200,626.84003,632.67999,626.28998,627.87
1465437600,628.40002,631.26001,626.27002,631.26001
1465524000,629.95001,633.46997,628.56,629.84003
1465783200,626.26001,627.35999,621.40002,623.58002
1465869600,621.63,626.40002,619.13,625.42999
1465956000,624.63,628.75,621.76001,627.02002
1466042400,627.38,630.21002,625.10999,625.10999
1466128800,622.91998,624.59003,618.15997,619.25
1466388000,622.03998,626.46002,620.40997,626.46002
1466474400,629.03003,631.96002,628,628
1466560800,628.77002,629.95001,625.81,626.40997
1466647200,626.46997,632.59998,626.46997,632.27002
1466733600,631.77002,631.77002,597.67999,620.77002
1466992800,616.19,621.27002,608.26001,621.27002
1467079200,617.67999,624.84998,617.65002,622.20001
1467165600,623.56,631.25,623.56,630.12
1467252000,633.16998,637.46002,631.73999,632.26001
1467338400,632.26001,643.54999,632.26001,640.29999
1467597600,643.10999,647.96002,641.96002,647.96002
1467684000,650.46997,658.45001,647.52002,650.88
1467770400,646.79999,652.35999,644.07001,649.46002
1467856800,652.48999,661.12,652.13,661.12
1467943200,661.07001,665.53003,655.90997,658.67999
1468202400,658.91998,664.89001,648.77002,652.26001
1468288800,652.81,658.90002,649.85999,658.90002
1468375200,662.03998,676.06,662.03998,675.12
1468461600,675.65997,681.75,666.69,666.69
1468548000,666.69,670.17999,661.46997,664.56
1468807200,664.12,673.5,662.25,673.5
1468893600,675.89001,677.34998,660.09003,667.76001
1468980000,667.85999,667.85999,660.26001,660.26001
1469066400,662.71997,665.90002,656.03003,659.57001
1469152800,657.15002,658.06,640.26001,649.87
1469412000,651.33002,654.16998,646.03998,649.29999
1469498400,648.58002,651.92999,642.90997,648.59003
1469584800,647.97998,656.10999,647.73999,656.10999
1469671200,655.81,657.20001,649.85999,657.14001
1469757600,654.19,657.88,650.97998,652.22998
1470016800,655.38,655.38,646.02002,648.38
1470103200,643.20001,643.20001,633.33002,636.04999
1470189600,632.97998,634.75,627.65997,631.60999
1470276000,633.73999,641.02002,631.94,631.94
1470362400,629.69,630.17999,622.48999,627.39001
1470621600,627.39001,629.90997,622.14001,629.46002
1470708000,629.65997,637.34003,629.65997,637.34003
1470794400,637.21002,648.47998,637.21002,648.33002
1470880800,649.27002,660.23999,648.31,660.23999
1470967200,665.14001,668.52002,652.66998,655.71002
1471226400,654.06,659.46997,653.64001,659.46997
1471312800,659.46997,662.13,656.83002,658.10999
1471399200,659.46002,660.76001,657.06,660.51001
1471485600,663.56,665.94,656.34998,660.65002
1471572000,664.09003,666.92999,659.64001,662.28003
1471831200,662.87,664.95001,657.67999,657.67999
1471917600,653.58002,659.15997,652.88,659.15997
1472004000,660.95001,665.42999,659.70001,660.77002
1472090400,660.77002,660.77002,656.48999,658.5
1472176800,662.90002,668.84003,662.90002,667.75
1472436000,670.71002,679.62,669.44,669.44
1472522400,667.96002,672.66998,666.33002,672.66998
1472608800,673.09998,676.26001,671.39001,674.63
1472695200,674.19,674.71997,664.77002,669.19
1473040800,669.29999,670.08002,660.31,664.54999
1473127200,666.38,668.40002,663.90002,663.90002
1473213600,663.04999,663.67999,656.21997,661.28003
1473300000,661.89001,668.20001,660.53998,666.07001
1473386400,669.23999,672.39001,666.88,666.88
1473645600,665.77002,666.03998,655.54999,659.76001
1473732000,658.60999,661.73999,654.95001,659.71997
1473818400,658.15997,661.82001,656.64001,656.64001
1473904800,657.46002,660.32001,654.84003,656.17999
1473991200,654.67999,657.53003,651.31,651.31
1474250400,651.31,658.34998,651.31,657.89001
1474336800,656.20001,663.37,653.28003,663.37
1474423200,663.12,668.83002,662.78998,668.47998
1474509600,668.47998,675.35999,668.47998,671.38
1474596000,670.72998,674.09003,670.29999,674.09003
1474855200,673.21002,677.03998,671.51001,677.03998
1474941600,676.60999,684.89001,676.23999,684.89001
1475028000,684.98999,687.94,682.97998,686.71997
1475114400,689.82001,692.16998,685.90997,688.54999
1475200800,688.54999,689.12,684.62,685.72998
1475460000,687.67999,688.41998,681.98999,683.04999
1475546400,682.82001,689.16998,680.23999,684.20001
1475632800,686.40997,689.5,685.47998,687.03998
1475719200,687.03998,690.92999,687.03998,687.32001
1475805600,689.51001,690.19,680.26001,683.95001
1476064800,684.04999,684.46002,674.19,674.19
1476151200,677.63,682.35999,669.20001,682.35999
1476237600,683.88,686.17999,681.12,682.45001
1476324000,680.72998,685.22998,678.78998,685.22998
1476410400,685.06,690.62,684.78003,687
1476669600,687.17999,687.94,680.95001,680.95001
1476756000,680.44,682.98999,678.13,682.02002
1476842400,683.83002,689.88,683.25,688.89001
1476928800,690.45001,690.85999,685.63,686.39001
1477015200,685.77002,687.53998,683.76001,684.83002
1477274400,683.14001,684.51001,677.89001,678.02002
1477360800,676.28998,677.46997,670.59998,676.17999
1477447200,676.17999,676.17999,670.79999,673.60999
1477533600,672.81,676.90002,671.60999,676.90002
1477620000,676.73999,682.25,675.84998,682.25
1477879200,682.10999,683.34003,675.79999,675.79999
1477965600,675.13,676.59998,672.33002,676.59998
1478052000,675.67999,678.14001,671.40002,671.40002
1478138400,668.65997,668.65997,661.85999,667.63
1478224800,666.92999,668.98999,665.08002,666.72998
1478484000,667.12,674.35999,666.60999,674.14001
1478570400,675.82001,677.90997,674.33002,676.46002
1478656800,675.57001,675.57001,656.67999,670.26001
1478743200,675.35999,678.57001,675.17999,678.16998
1478829600,678.38,679.56,676.72998,679.20001
1479088800,677.13,679.96002,672.45001,673.04999
1479175200,673.75,675.72998,671.54999,674.26001
1479261600,674.84998,676.90002,673.95001,674.59998
1479348000,674.5,676.47998,673.13,674.57001
1479434400,673.82001,675.15002,669.17999,673.25
1479693600,673.20001,675.03998,671.65002,674.28998
1479780000,675.22998,681.90997,675.22998,681.90997
1479866400,681.16998,684.12,679.81,683.15997
1479952800,683.60999,683.60999,676.39001,678.17999
1480039200,678.46997,678.87,671.47998,675.87
1480298400,672.38,673.17999,660.96002,665.28998
1480384800,665.10999,667.78998,658.26001,658.26001
1480471200,658.44,665.78003,654.98999,665.07001
1480557600,670.75,670.81,666.53998,666.53998
1480644000,667.02002,667.39001,662.09003,665.14001
1480903200,663.06,663.87,658.10999,660.21002
1480989600,660.67999,660.77002,648.37,651.48999
1481076000,648.63,654.13,647.33002,653.53003
1481162400,655.47998,660.71997,655.47998,658.89001
1481248800,659.46002,664.46002,659.46002,663.07001
1481508000,663.70001,664.66998,658.84003,659.70001
1481594400,662.27002,663.53998,654.34003,654.65997
1481680800,657.39001,665.14001,657.39001,665.14001
1481767200,668.07001,668.07001,664.08002,665.91998
1481853600,670.42999,675.19,668.29999,675.15997
1482112800,673.97998,679.90002,673.88,674.33002
1482199200,673.92999,674.28003,662.65997,662.65997
1482285600,662.35999,667.06,657.40002,666.94
1482372000,669.01001,669.95001,663.70001,664.15002
1482458400,663.75,664.37,659.17999,664.37
1482717600,665.66998,665.72998,662.09003,662.45001
1482804000,662.65997,665.5,661.40997,663.85999
1482890400,665.90002,666.64001,661.79999,663.5
1482976800,666.42999,666.42999,663.95001,664.71997
1483063200,664.16998,665.48999,663.39001,664.87
1483408800,665.91998,672.34003,665.42999,672.01001
1483495200,672.58002,675.92999,672.21002,674.70001
1483581600,674.82001,675.91998,673.31,675.81
1483668000,675.34998,683.76001,675.21997,679.79999
1483927200,681.73999,684.88,681.73999,682.57001
1484013600,682.77002,683.02002,680.76001,681.07001
1484100000,680.84998,687.15997,680.84998,687.15997
1484186400,688.71002,688.98999,685.59003,686.96002
1484272800,686.58002,688.62,685.06,685.06
1484532000,684.62,684.77002,677.84998,677.94
1484618400,678.83002,684.72998,678.83002,684.71002
1484704800,683.73999,688.07001,683.28003,683.28003
1484791200,683.02002,684.19,680.79999,682.31
1484877600,684.04999,688.41998,684.04999,686.26001
1485136800,687.83002,689.46997,686.46002,687.15002
1485223200,687.08002,692.75,687.08002,691.35999
1485309600,693.07001,697.28003,691.19,697.28003
1486000800,699.79999,703.20001,697.71002,703.17999
1486087200,704.69,708.09998,700.09003,700.34998
1486346400,702.02002,702.02002,696.91998,700.03998
1486432800,699.98999,703.29999,698.98999,701.90997
1486519200,702.66998,702.77002,700.46997,702.03998
1486605600,700.92999,702.64001,700.21002,700.65002
1486692000,701.15002,704.08002,701.15002,703.78003
1486951200,704.60999,706.46997,703.58002,705.90002
1487037600,706.40997,707.32001,703.84998,706.26001
1487124000,706.84003,711.72998,706.84003,711.57001
1487210400,712.60999,717.57001,709.34998,709.34998
1487296800,709.52002,710.21002,705.84003,707.83002
1487556000,705.71997,711.40002,704.40997,710.59003
1487642400,711.48999,718.06,711.48999,716.54999
1487728800,717.77002,719.09003,715.35999,717.23999
1487815200,717.48999,719.58002,712.35999,716.87
1487901600,716.34998,717.94,713.70001,714.46997
1488160800,711.70001,718.37,711.70001,717.44
1488247200,718.23999,719.14001,710.78998,710.78998
1488333600,710.70001,712.48999,705.78998,709.52002
1488420000,712.67999,713.53003,707.51001,707.51001
1488506400,708.22998,712.62,705.83002,712.62
1488765600,714.60999,718.03998,714.01001,716.28998
1488852000,716.46002,716.95001,714.27002,716.53998
1488938400,715.03998,718.78003,713.89001,716.59998
1489024800,715.85999,718.22998,714.96002,715.79999
1489111200,715.84998,716.81,712.21002,712.21002
1489370400,711.92999,712.63,707.63,710.16998
1489456800,709.90002,716.48999,709.28998,714.71002
1489543200,715.63,716.48999,713.14001,713.14001
1489629600,712.56,715.03003,710.65997,714.91998
1489716000,715.82001,717.09998,710.53998,710.53998
1489975200,711.44,717.53998,711.44,715.07001
1490061600,717.03003,718.79999,714.78003,716.17999
1490148000,715.78003,720.67999,712.94,712.94
1490234400,712.60999,719.56,712.60999,719.56
1490320800,719.56,724.35999,719.56,722.14001
1490580000,723.22998,725.57001,721.40997,723.52002
1490666400,724.37,725,718.65997,719.26001
1490752800,719.08002,721.91998,718.37,720.46997
1490839200,721.87,725.90997,721.87,723.85999
1490925600,725.96997,726.66998,722.31,722.31
1491184800,723.02002,724.37,721.58002,722.38
1491271200,723.70001,724.66998,722.78998,724.14001
1491357600,724.89001,726.03003,722.48999,723.21997
1491530400,721.84998,727.95001,720.28003,727.95001
1491789600,728.71002,730.90002,727.77002,729.87
1491876000,730.15002,732.23999,730.15002,731.33002
1491962400,731.62,732.87,724.47998,725.58002
1492048800,725.53998,727.34003,723.88,724.34998
1492135200,722.46997,722.96002,714.13,718.45001
1492394400,718.92999,721.78003,710.83002,710.83002
1492480800,708.64001,714.92999,705.54999,714.92999
1492567200,714.87,716.77002,714.02002,716.77002
1492653600,716.76001,716.76001,712.65997,712.65997
1492740000,712.77002,715.08002,711.08002,712.40997
1492999200,711.59998,712.77002,709.39001,709.39001
1493085600,709,709.81,706.03998,707.58002
1493172000,706.35999,710.03998,706.32001,710.03998
1493258400,711.73999,716.53003,711.38,716.53003
1493344800,715.90002,718.53998,713.83002,717.72998
1493776800,718.70001,719.53998,716.65997,719.53998
1493863200,717.97998,723.21997,717.97998,722.02002
1493949600,720.39001,721.65002,719.85999,720
1494208800,720.60999,720.60999,717.97998,718.85999
1494295200,718.85999,722.10999,716.95001,722.10999
1494381600,721.94,727.52002,721.81,724.31
1494468000,724.84003,726.82001,723.39001,724.98999
1494554400,724.63,726.40002,724.40997,725.37
1494813600,725.25,726.19,723.17999,725.34998
1494900000,725.84003,727.85999,725.03003,725.03003
1494986400,724.01001,728.01001,722.81,727.20001
1495072800,727.20001,729,723.79999,726.98999
1495159200,727.60999,733.82001,726.78998,733.82001
1495418400,738.63,746.87,738.63,744.09998
1495504800,744.32001,746.17999,740.28003,740.92999
1495591200,739.90997,744.27002,737.29999,742.73999
1495677600,744.23999,746.47998,740.89001,741.90997
1495764000,741.40002,743.46002,740.59998,743.40997
1496023200,746.08002,748.06,745.31,746.25
1496109600,747.07001,747.42999,738.21002,738.21002
1496196000,738.90997,741.92999,735.39001,737.82001
1496282400,739.45001,742.22998,738.71002,741.79999
1496368800,741.47998,742.10999,736.09003,738.81
1496628000,739.13,745.14001,738.34998,743.48999
1496714400,743.98999,751.31,743.98999,751.31
1496800800,752.75,754.91998,751.65002,753.46002
1496887200,751.70001,751.96002,748.90997,750.13
1496973600,749.46002,752.01001,749.03998,749.71997
1497232800,751.33002,753.40997,749,751.09003
1497319200,751.09003,756.89001,750.09998,756.89001
1497405600,758.26001,761.70001,756.82001,760.77002
1497492000,760.38,762.97998,758.16998,760.57001
1497578400,761.75,762.42999,759.97998,761.23999
1497837600,763.75,766.83002,762.33002,766.83002
1497924000,767.59003,768.28998,764.41998,767.98999
1498010400,765.71002,767.83002,758.90002,767.40997
1498096800,768.40997,769.98999,766.29999,766.29999
1498183200,765.65997,769.01001,763.64001,769.01001
1498442400,770.5,773.14001,769.72998,772.52002
1498528800,773.15002,773.40002,767.19,767.51001
1498615200,766.82001,769.03998,762.78003,769.03998
1498701600,771.26001,773.08002,769.89001,771.75
1498788000,773.46002,776.5,773.46002,776.46997
1499047200,777.20001,780.01001,775.53003,778.88
1499133600,779.15002,779.15002,772.90002,775.53998
1499220000,775.84998,778.32001,773.81,778.32001
1499306400,780.5,782.77002,779.98999,782.65002
1499392800,783.72998,783.81,775.72998,775.72998
1499652000,775.84998,775.84998,764.42999,766.56
1499738400,766.56,769.35999,761.57001,769.35999
1499824800,772.59998,775.08002,769.83002,774.16998
1499911200,777.12,778.29999,773.84998,778.29999
1499997600,779.71997,780.65002,776.88,777.59998
1500256800,777.70001,778.29999,766.46997,768.90997
1500343200,766.88,770.37,762.67999,767.48999
1500429600,771.33002,774.12,770.17999,771.29999
1500516000,768.56,768.56,763.54999,768.40997
1500602400,768.90002,770.42999,761.85999,761.85999
1500861600,759.96997,761.64001,753.82001,759.73999
1500948000,757.42999,767.27002,757.34998,767.27002
1501034400,769.34998,773.88,764.91998,773.88
1501120800,773.21002,774.96997,770.29999,771.5
1501207200,771.21002,777.09003,770.82001,777.09003
1501466400,777.53998,783.58002,776.71997,783.54999
1501552800,784.44,787.67999,784.15002,786.81
1501639200,783.45001,788.96997,779.81,786.22998
1501725600,786.22998,790.82001,786.19,788.48999
1501812000,789.46002,790.12,786.09003,788.67999
1502071200,789.40997,796.09003,788.65997,792.97998
1502157600,795.79999,796.62,789.84003,791.57001
1502244000,789.15002,789.15002,773.65997,773.65997
1502330400,769.58002,776.77002,769.58002,773.42999
1502416800,773.42999,774.31,769.14001,772.08002
1502676000,770.65002,776.41998,770.65002,776.16998
1502762400,776.64001,776.83002,770.09003,771.06
1502848800,771.09998,773.57001,766.79999,773.57001
1502935200,773.47998,774.46997,767.59003,767.59003
1503021600,762.82001,770.78998,762.46002,768.96997
1503280800,767.41998,769.71002,765.95001,768.78998
1503367200,768.20001,768.44,760.29999,761.26001
1503453600,762.41998,765.97998,759.01001,765.97998
1503540000,766.47998,771.65002,764.64001,769.77002
1503626400,769.07001,771.63,768.57001,771.63
1503885600,771.81,777.26001,770.51001,777.26001
1503972000,773.90997,777.10999,773.87,774.03003
1504058400,774.31,778.65002,773.84998,778.65002
1504144800,779.19,785.78003,778.19,782.76001
1504231200,784.41998,789.19,784.17999,788.72998
1504576800,790.26001,794.46002,787.79999,792.31
1504663200,792.15997,793.82001,788.89001,793.54999
1504749600,793.60999,798.58002,792.77002,796.71997
1504836000,797.97998,802.90002,797.82001,801.20001
1505095200,801.20001,805.44,797.46997,797.46997
1505181600,795.53003,801.01001,794.88,799.94
1505268000,802.84998,804.38,800.39001,802.78003
1505354400,803.34003,807.28998,803.22998,806.32001
1505440800,803.34998,805.82001,802.08002,805.82001
1505700000,808.51001,809.39001,805.37,807.87
1505786400,807.40997,810.13,805.87,805.92999
1505872800,806.88,807.51001,803.33002,805.85999
1505959200,805.28998,806.52002,802.59998,803.92999
1506045600,805.15002,808.15997,803.94,807.13
1506304800,806.90002,807.64001,802.22998,805.58002
1506391200,806.40002,806.84003,801.65997,805.34998
1506477600,803.32001,805.03998,801.73999,803.77002
1506564000,803.09998,810.34998,803.09998,804.82001
1506650400,805.07001,808.77002,804.41998,804.41998
1506909600,805.28998,808.09003,801.70001,802.22998
1506996000,803.97998,804.39001,795.04999,798
1507082400,797.39001,805.65997,797,805.65997
1507168800,806.56,810.53998,805.21997,805.22998
1507255200,805.70001,808.13,803.81,807.79999
1507514400,809.60999,810.75,806.78003,808.96002
1507600800,808.42999,810.65002,806.29999,810.65002
1507687200,811.20001,815.10999,811.20001,813.95001
1507773600,814.42999,818.44,813.71997,815.87
1507860000,814.59998,820.95001,814.20001,820.95001
1508119200,821.53998,823.84998,819.42999,819.42999
1508205600,819.51001,828.28998,819.42999,828.28998
1508292000,829.42999,831.15002,826.71997,827.71997
1508378400,828.89001,831.60999,825.5,828.92999
1508464800,827.92999,833.57001,826.84003,826.84003
1508724000,826.25,827.23999,818.81,820.03998
1508810400,818.08002,825.23999,814.91998,825.23999
1508896800,826.08002,830.69,822.83002,830.69
1508983200,829.94,834.66998,823.91998,830.10999
1509069600,829.15002,840.37,828.45001,840.37
1509328800,842.91998,849.29999,842.91998,845.20001
1509415200,844.27002,845.92999,837.28003,837.28003
1509501600,838.75,842.88,838.01001,842.71002
1509588000,842.19,849.53003,833.09003,833.09003
1509674400,833.15997,843.72998,831.58002,843.72998
1509933600,846.12,849.09003,843.76001,849.09003
1510020000,850.20001,854.59998,847.88,850.33002
1510106400,853.15002,863.07001,852.32001,859.70001
1510192800,862.38,864.20001,858.15997,860.40002
1510279200,859.90997,869.37,859.23999,868.21002
1510538400,871.70001,879.34003,871.70001,879.34003
1510624800,881.15002,884.14001,874.73999,880.90002
1510711200,877.65002,884.83002,876.59998,882.59003
1510797600,880.16998,892.79999,880.16998,892.79999
1510884000,893.98999,898.10999,886.85999,890.69
1511143200,890.34003,903.54999,889.54999,903.54999
1511229600,907.51001,929.89001,907.51001,918.29999
1511316000,921.13,932.65997,921.13,932.65997
1511402400,938.31,943.15002,927,933.70001
1511488800,930.52002,937.53998,924.65002,935.57001
1511748000,933.38,947.06,931.28998,938.60999
1511834400,939.09998,943.45001,933.59003,941.21002
1511920800,943.46002,952.14001,940.40002,952.14001
1512007200,956.16998,960.10999,949.92999,949.92999
1512093600,952.76001,960.33002,952.76001,960.33002
1512352800,962.46997,972.53003,962.46997,970.02002
1512439200,972.28003,974.79999,953.29999,953.29999
1512525600,950.21002,950.71997,932.64001,947.64001
1512612000,950.22998,954.23999,932.67999,938.65002
1512698400,938.40997,944.75,930.28998,940.15997
1512957600,930.16998,936.92999,917.45001,917.45001
1513044000,927.66998,931.12,895.72998,927.25
1513130400,932.04999,932.47998,922.96997,924.40002
1513216800,925.51001,936.28998,923.98999,935.84998
1513303200,933.63,939.57001,932.96002,935.15997
1513562400,945.90002,958.06,945.90002,958.06
1513648800,961.03003,963.01001,951.25,951.41998
1513735200,945.12,958.82001,945.12,953.51001
1513821600,949.45001,957.56,946.06,946.06
1513908000,947.53998,952.70001,945.17999,952.32001
1514167200,954.28003,958.57001,952.40997,958.31
1514253600,960.32001,965.92999,957.23999,965.92999
1514340000,969.71997,972.59998,965.17999,968.46002
1514426400,970.63,978.65002,967.72998,976.71997
1514512800,978.39001,990.09998,976.33002,984.23999
1514858400,986.04999,996.17999,984.34003,995.77002
1514944800,999.85999,1010.21,998.40997,1005.67
1515031200,1009.37,1019.75,1009,1019.75
1515117600,1020.34,1020.6,1010.65,1012.65
1515376800,1011.36,1022.9,1004.89,1022.9
1515463200,1027.14,1033.5601,1017.86,1033.5601
1515549600,1034.64,1045.63,1033.01,1038.11
1515636000,1037.03,1049.73,1031.13,1048.17
1515722400,1050.17,1057.88,1046.38,1050.11
1515981600,1049.91,1063.47,1043.15,1063.47
1516068000,1059.36,1065.39,1052.4301,1062.96
1516154400,1061.98,1064.77,1034.6899,1034.6899
1516240800,1028.76,1050.25,1020.01,1050.25
1516327200,1054.33,1067.21,1053.37,1062.0699
1516586400,1066.86,1088.05,1066.61,1087.42
1516845600,1098.4399,1117.08,1098.4399,1104.5699
1516932000,1119.78,1123.83,1103.0601,1115.64
1517191200,1121.78,1130.1,1109.8,1109.8
1517277600,1099.98,1110.5601,1092.4399,1110.5601
1517364000,1112.23,1128.1,1104.98,1110.36
1517450400,1111.74,1111.74,1090.25,1099.67
1517536800,1098.66,1105.04,1091.0601,1105.04
1517796000,1089.62,1090.88,1048.71,1048.71
1517882400,1026.08,1026.08,983.06,1011.6
1517968800,1040.53,1048.54,1034.13,1040.55
1518055200,1031.46,1039.61,1023.25,1023.25
1518141600,991.09003,1003.94,973.78003,1003.94
1518400800,1011.64,1041.79,1011.64,1041.79
1518487200,1053.3101,1060.48,1052.86,1059.73
1519178400,1073.33,1092.65,1070.4301,1087.15
1519264800,1087.15,1091.62,1074.27,1076.03
1519351200,1086.8101,1102.85,1081.3101,1102.85
1519610400,1115.9,1127.5699,1114.0601,1114.53
1519696800,1124.03,1124.03,1106.77,1119.61
1519783200,1110.3,1129.89,1109.89,1121.54
1519869600,1121.54,1129.3,1110.92,1115.79
1519956000,1103.16,1121.91,1103.16,1121.21
1520215200,1121.21,1132.6899,1093.48,1093.48
1520301600,1093.48,1120.29,1091.67,1120.29
1520388000,1121.99,1126.67,1103.29,1112.26
1520474400,1112.24,1126.35,1111.76,1124.15
1520560800,1128.73,1135.02,1119.1801,1123.41
1520820000,1135.37,1135.48,1123.98,1126.29
1520906400,1126.53,1133.3101,1118.49,1133.3101
1520992800,1135.99,1142.88,1134.55,1138.09
1521079200,1134.51,1140.74,1129.66,1138.76
1521165600,1144.54,1152.52,1140.5601,1150.1899
1521424800,1158.16,1165.63,1155.8199,1159.22
1521511200,1154.48,1166.33,1154.48,1159.39
1521597600,1166.51,1172.3101,1163.91,1169.36
1521684000,1175.22,1180.4399,1169.48,1172.36
1521770400,1154.25,1157.2,1138.53,1153.59
1522029600,1150.51,1176.95,1150.51,1171.22
1522116000,1187.42,1187.42,1169.58,1171.73
1522202400,1168.87,1179.1801,1165.71,1172.24
1522288800,1174.73,1176.45,1164.12,1167.03
1522375200,1169.29,1175.36,1158.49,1174.46
1522634400,1180.26,1196.61,1179.73,1196.61
1522720800,1197,1199.9301,1185.83,1188.29
1522807200,1194.26,1200.71,1189.46,1191.54
1522893600,1197.76,1199.15,1186.75,1193.17
1522980000,1194.15,1202.59,1194.15,1199.96
1523239200,1202.4399,1207.45,1197.4399,1204.33
1523325600,1207.62,1211.34,1192.22,1198.12
1523412000,1201.51,1202.46,1167.11,1167.11
1523498400,1162.48,1173.02,1153.64,1173.02
1523584800,1178.5699,1181.52,1153.9301,1157.14
1523844000,1156.54,1159.45,1141.8101,1148.49
1523930400,1149.02,1156.7,1139.33,1153.28
1524016800,1153.28,1160.3199,1138.42,1138.53
1524103200,1137.99,1137.99,1094.63,1094.63
1524189600,1095.84,1119.86,1078.01,1119.86
1524448800,1124.33,1127.24,1076.78,1076.78
1524535200,1064.86,1084.89,1048.6801,1080.74
1524708000,1082.52,1082.52,1039.35,1044.86
1524794400,1037.36,1054.9399,1031.89,1050.26
1525226400,1053.26,1053.52,1024.75,1029.08
1525312800,1018.47,1027.38,1003.79,1026.46
1525399200,1032.12,1037.02,1022.1,1026.8
1525658400,1034.64,1062.26,1028.79,1062.26
1525744800,1061.12,1072.28,1057.24,1060.45
1525831200,1058.33,1069.8,1051.79,1056.97
1525917600,1058.22,1059.34,1025.75,1028.87
1526004000,1026.34,1044.85,1014.3,1044.85
1526263200,1051.6899,1066.98,1042.3101,1066.98
1526349600,1072.25,1084.2,1071.02,1073.5
1526436000,1073.5,1073.5,1052.1801,1054.62
1526522400,1055.21,1057.84,1030.64,1030.64
1526608800,1033.33,1040.84,1013.57,1040.54
1526868000,1043.8199,1043.8199,1014.98,1014.98
1526954400,1006.18,1015.97,976.72998,985.90997
1527040800,974.79999,995.25,965.91998,988.94
1527127200,992.23999,995.82001,974.14001,985.91998
1527213600,981.46997,987.56,963.90002,963.90002
1527472800,938.85999,951.34003,927.46997,931.75
1527559200,925.89001,958.96002,916,952.17999
1527645600,953.40997,953.40997,932.26001,948.5
1527732000,947.96002,975.51001,945.28998,971.25
1527818400,973.66998,995.06,973.56,992.87
1528077600,994.47998,1013.78,992.01001,1013.78
1528164000,1013.59,1025.26,1011.59,1022.74
1528250400,1020.97,1034.5,1012.98,1034.5
1528336800,1038.9301,1043.71,1030.79,1036.6899
1528423200,1032.59,1039.0699,1026.9399,1039.01
1528682400,1033.55,1045.6,1029.1899,1039.02
1528768800,1033.55,1033.55,1005.1,1020.76
1528855200,1017.93,1030.53,1017.93,1030.53
1528941600,1030.53,1033.46,1015.72,1015.72
1529028000,1012.71,1018.95,1006.75,1016.51
1529287200,1016.51,1018.98,986.88,987.34003
1529373600,972.38,972.62,941.57001,962.15997
1529460000,957.37,980.95001,955.60999,980.95001
1529546400,979.57001,979.57001,966.28003,969.40002
1529632800,963.89001,983.57001,959.90997,983.16998
1529892000,997.34003,997.34003,988.97998,990.52002
1529978400,977.78003,983.78003,970.75,983.02002
1530064800,981.44,984.46002,968.90997,968.90997
1530151200,964.76001,976.12,954.46002,957.34998
1530237600,955.64001,962.92999,950.47998,960.78003
1530496800,955.17999,956.78003,932.65997,947.15002
1530583200,945.87,946.15997,906.01001,906.01001
1530669600,904.34003,914.98999,890.83002,914.98999
1530756000,914.47998,921.84998,892.66998,899.40002
1530842400,891.15997,921.75,884.98999,917.51001
1531101600,922.71997,929.5,915.12,915.12
1531188000,919.44,921.96002,911.12,911.12
1531274400,898.08002,900.15997,885.09003,893.15997
1531360800,891.21002,905.71997,884.75,898.51001
1531447200,904.79999,912.53003,899.94,909.71997
1531706400,914.21997,917.63,905.27002,911.10999
1531792800,905.32001,921.27002,902.02002,921.27002
1531879200,926.14001,942.39001,926.14001,942.39001
1531965600,942.39001,947.07001,939.58002,943.96997
1532052000,938.83002,941.94,930.26001,933.39001
1532311200,931.52002,949.14001,930.25,936.73999
1532397600,933.21997,939.07001,926.29999,934.08002
1532484000,936.57001,938.33002,927.58002,927.58002
1532570400,928.96002,930.32001,920.98999,930.15997
1532656800,931.90002,937.22998,928.82001,935.52002
1532916000,940.76001,949.72998,937.69,949.72998
1533002400,948.56,959.07001,947.32001,956.39001
1533088800,957.34998,960.04999,949.89001,952.77002
1533175200,952.75,953.54999,942.39001,953.54999
1533261600,957.91998,966.09998,955.13,959.59998
1533520800,960.12,962.98999,955.41998,960.22998
1533607200,957.70001,962.02002,953.71002,956.78998
1533693600,958.31,966.27002,958.31,966.27002
1533780000,968.57001,972.52002,963.5,963.5
1533866400,962.03003,968.46997,955.03998,968.46997
1534125600,966.46002,978.03998,963.40997,978.03998
1534212000,979.65997,981.41998,974.46997,978.27002
1534298400,980.45001,982,961.37,961.37
1534384800,952.83002,964.28003,947.09003,964.28003
1534471200,971.40002,975.52002,968.88,968.88
1534730400,970.81,973.57001,966.46002,969.62
1534816800,968.46002,979.21002,968.45001,979.21002
1534903200,979.21002,986.35999,979.21002,982.15002
1534989600,984.12,989.45001,982.47998,987.35999
1535076000,985.48999,989.21002,982.88,987.04999
1535335200,990.19,994.53998,990.03003,991.91998
1535421600,991.91998,995.28998,989.81,995.19
1535508000,995.04999,995.04999,987.46997,988.16998
1535594400,987.62,998.07001,983.42999,998.07001
1535680800,998.54999,1003.06,989.53998,989.53998
1536026400,990.78998,992.17999,975.94,975.94
1536112800,975.04999,978.78003,964.79999,968.44
1536199200,968.37,970.84003,957.98999,958.19
